<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.13	17:02:00	515.68	515.75	514.47	514.47	142	27989	1
2025.10.13	17:03:00	514.59	514.86	514.22	514.24	89	17347	1
2025.10.13	17:04:00	514.30	514.72	514.26	514.66	84	13260	2
2025.10.13	17:05:00	514.66	514.76	514.42	514.56	70	9685	2
2025.10.13	17:06:00	514.65	514.89	514.42	514.76	79	15848	1
2025.10.13	17:07:00	514.73	515.12	514.38	515.00	192	28452	1
2025.10.13	17:08:00	514.96	515.52	514.96	515.35	39	13769	1
2025.10.13	17:09:00	515.30	515.58	515.12	515.22	63	14420	1
2025.10.13	17:10:00	515.06	515.42	515.06	515.27	83	14063	1
2025.10.13	17:11:00	515.23	515.37	515.00	515.16	84	14207	1
2025.10.13	17:12:00	515.33	515.33	514.97	515.14	50	6082	1
2025.10.13	17:13:00	515.12	515.30	514.98	514.99	95	13908	1
2025.10.13	17:14:00	515.04	515.06	514.66	514.67	81	16530	1
2025.10.13	17:15:00	514.66	515.19	514.66	515.08	86	13271	1
2025.10.13	17:16:00	515.18	515.26	514.86	514.91	49	10452	1
2025.10.13	17:17:00	514.91	515.15	514.84	515.11	90	14971	1
2025.10.13	17:18:00	515.32	515.65	515.25	515.37	71	9548	1
2025.10.13	17:19:00	515.39	515.39	514.90	514.98	55	7503	1
2025.10.13	17:20:00	515.00	515.19	514.89	515.09	61	9825	2
2025.10.13	17:21:00	515.01	515.05	514.41	514.61	176	30570	1
2025.10.13	17:22:00	514.70	514.76	514.17	514.57	217	35905	1
2025.10.13	17:23:00	514.49	515.26	514.32	515.12	197	33184	1
2025.10.13	17:24:00	515.11	515.48	514.98	515.13	125	19473	1
2025.10.13	17:25:00	515.15	515.15	514.19	514.19	93	11341	1
2025.10.13	17:26:00	514.19	514.52	514.00	514.12	100	15437	2
2025.10.13	17:27:00	514.12	514.75	514.00	514.75	193	24941	1
2025.10.13	17:28:00	514.82	515.35	514.72	515.03	115	22671	1
2025.10.13	17:29:00	515.00	515.25	515.00	515.07	51	8680	4
2025.10.13	17:30:00	515.00	515.06	514.42	514.50	255	33554	1
2025.10.13	17:31:00	514.59	514.93	514.56	514.63	53	7382	2
2025.10.13	17:32:00	514.83	515.25	514.68	515.15	86	12803	1
2025.10.13	17:33:00	515.22	515.44	514.93	515.16	68	10206	1
2025.10.13	17:34:00	515.48	515.48	515.04	515.19	65	14634	1
2025.10.13	17:35:00	515.21	515.39	515.00	515.18	40	7628	1
2025.10.13	17:36:00	515.17	515.27	515.01	515.14	49	7558	3
2025.10.13	17:37:00	515.14	515.45	515.08	515.31	82	13319	1
2025.10.13	17:38:00	515.30	515.41	514.75	514.85	63	10630	1
2025.10.13	17:39:00	514.84	514.91	514.59	514.68	36	5541	1
2025.10.13	17:40:00	514.70	515.00	514.70	514.80	46	5186	1
2025.10.13	17:41:00	514.80	514.99	513.82	513.95	112	16885	1
2025.10.13	17:42:00	514.01	514.10	513.82	514.09	61	10551	1
2025.10.13	17:43:00	514.09	514.20	513.73	513.80	74	14347	2
2025.10.13	17:44:00	513.80	513.99	513.63	513.84	59	9743	2
2025.10.13	17:45:00	513.76	513.95	513.50	513.54	112	33491	1
2025.10.13	17:46:00	513.68	513.77	513.19	513.44	93	20017	2
2025.10.13	17:47:00	513.31	513.50	513.19	513.43	115	19349	1
2025.10.13	17:48:00	513.43	513.50	512.71	512.93	115	18409	1
2025.10.13	17:49:00	512.94	513.20	512.89	513.05	63	10136	1
2025.10.13	17:50:00	513.07	513.20	512.87	513.08	66	12892	2
2025.10.13	17:51:00	513.08	513.23	512.61	512.80	71	10346	1
2025.10.13	17:52:00	512.83	513.00	512.68	512.80	66	7840	1
2025.10.13	17:53:00	512.78	513.16	512.74	512.97	57	10605	1
2025.10.13	17:54:00	512.90	513.07	512.76	512.84	64	8595	1
2025.10.13	17:55:00	512.84	513.05	512.69	512.89	182	39511	1
2025.10.13	17:56:00	512.87	513.05	512.69	512.80	107	14316	1
2025.10.13	17:57:00	512.89	513.08	512.79	512.99	67	11838	2
2025.10.13	17:58:00	513.02	513.42	512.95	513.42	140	26954	1
2025.10.13	17:59:00	513.34	513.52	513.23	513.48	28	7700	1
2025.10.13	18:00:00	513.46	513.62	513.19	513.26	60	9651	1
2025.10.13	18:01:00	513.26	513.38	513.14	513.17	221	43407	1
2025.10.13	18:02:00	513.22	513.25	512.40	512.45	212	31486	1
2025.10.13	18:03:00	512.46	513.35	512.37	513.35	100	16068	1
2025.10.13	18:04:00	513.17	513.23	512.78	513.02	38	7644	1
2025.10.13	18:05:00	512.94	513.06	512.63	512.96	56	8986	1
2025.10.13	18:06:00	512.73	512.89	512.31	512.68	99	15970	1
2025.10.13	18:07:00	512.80	512.97	512.12	512.24	65	11007	3
2025.10.13	18:08:00	512.24	512.45	512.06	512.43	119	24770	3
2025.10.13	18:09:00	512.32	512.42	512.19	512.34	49	9944	1
2025.10.13	18:10:00	512.18	512.32	511.80	512.18	98	27691	2
2025.10.13	18:11:00	512.17	512.17	511.68	511.84	67	9912	1
2025.10.13	18:12:00	511.73	512.25	511.73	512.16	76	15338	2
2025.10.13	18:13:00	512.21	512.33	512.00	512.25	81	15134	3
2025.10.13	18:14:00	512.09	512.23	511.84	512.01	42	7178	2
2025.10.13	18:15:00	511.91	512.18	511.81	512.08	56	13744	3
2025.10.13	18:16:00	512.04	512.26	511.82	511.92	61	9440	1
2025.10.13	18:17:00	511.92	512.26	511.70	511.75	68	13074	1
2025.10.13	18:18:00	511.74	512.29	511.69	512.16	120	22282	1
2025.10.13	18:19:00	512.20	512.30	512.04	512.08	63	11618	1
2025.10.13	18:20:00	512.14	512.35	512.01	512.32	88	16527	1
2025.10.13	18:21:00	512.29	512.52	512.15	512.40	41	13362	1
2025.10.13	18:22:00	512.53	512.64	512.29	512.32	53	9413	1
2025.10.13	18:23:00	512.41	512.62	512.33	512.57	69	10001	1
2025.10.13	18:24:00	512.57	512.75	512.10	512.10	47	8976	1
2025.10.13	18:25:00	512.11	512.57	512.04	512.46	46	7139	2
2025.10.13	18:26:00	512.48	512.65	512.40	512.65	34	4682	1
2025.10.13	18:27:00	512.64	513.16	512.64	512.75	64	9744	2
2025.10.13	18:28:00	512.76	512.82	512.55	512.63	49	10606	1
2025.10.13	18:29:00	512.69	512.85	512.66	512.84	29	6564	3
2025.10.13	18:30:00	513.00	513.20	512.90	513.20	50	8546	2
2025.10.13	18:31:00	513.21	513.26	513.01	513.23	38	8327	1
2025.10.13	18:32:00	513.30	513.49	513.17	513.22	49	6322	2
2025.10.13	18:33:00	513.17	513.40	513.08	513.38	39	8397	2
2025.10.13	18:34:00	513.39	513.82	513.39	513.82	65	15739	1
2025.10.13	18:35:00	513.88	513.89	513.62	513.70	71	15228	1
2025.10.13	18:36:00	513.69	514.00	513.64	513.87	87	14592	2
2025.10.13	18:37:00	513.91	513.97	513.45	513.56	82	17033	1
2025.10.13	18:38:00	513.51	513.74	513.42	513.47	37	5204	2
2025.10.13	18:39:00	513.53	513.56	513.29	513.53	55	9905	3
2025.10.13	18:40:00	513.51	513.56	513.16	513.32	29	5313	1
2025.10.13	18:41:00	513.29	513.51	513.20	513.40	68	12024	1
2025.10.13	18:42:00	513.29	513.31	513.06	513.13	60	7299	1
2025.10.13	18:43:00	513.13	513.32	512.93	512.97	124	20739	1
2025.10.13	18:44:00	512.87	513.04	512.30	512.48	57	14294	4
2025.10.13	18:45:00	512.49	512.58	512.31	512.58	29	5288	3
2025.10.13	18:46:00	512.58	512.70	512.50	512.51	36	7658	5
2025.10.13	18:47:00	512.64	512.84	512.57	512.76	19	3224	2
2025.10.13	18:48:00	512.79	512.79	512.37	512.44	40	7039	1
2025.10.13	18:49:00	512.57	513.13	512.54	513.08	31	5686	2
2025.10.13	18:50:00	513.09	513.23	512.81	512.82	41	7377	2
2025.10.13	18:51:00	512.76	512.96	512.68	512.96	28	3174	2
2025.10.13	18:52:00	512.96	512.96	512.65	512.72	22	5324	1
2025.10.13	18:53:00	512.70	512.78	512.64	512.71	22	2573	3
2025.10.13	18:54:00	512.75	512.79	512.64	512.72	33	6261	2
2025.10.13	18:55:00	512.70	512.94	512.70	512.88	25	5188	1
2025.10.13	18:56:00	512.94	512.94	512.79	512.79	19	3087	1
2025.10.13	18:57:00	512.84	513.14	512.80	513.03	36	5969	1
2025.10.13	18:58:00	513.07	513.40	513.04	513.20	28	5050	2
2025.10.13	18:59:00	513.20	513.20	512.99	513.08	37	6953	1
2025.10.13	19:00:00	513.04	513.33	513.04	513.05	44	7810	2
2025.10.13	19:01:00	513.12	513.44	513.06	513.38	45	5652	1
2025.10.13	19:02:00	513.30	513.56	513.30	513.48	40	4810	1
2025.10.13	19:03:00	513.54	513.71	513.48	513.71	35	5090	1
2025.10.13	19:04:00	513.70	513.72	513.40	513.50	97	15719	1
2025.10.13	19:05:00	513.55	513.60	513.06	513.07	72	10232	1
2025.10.13	19:06:00	513.16	513.22	512.87	512.87	74	14498	1
2025.10.13	19:07:00	512.88	512.90	512.70	512.87	38	5474	1
2025.10.13	19:08:00	512.84	513.05	512.72	513.01	34	6144	1
2025.10.13	19:09:00	513.06	513.11	512.81	512.85	21	3533	1
2025.10.13	19:10:00	512.77	513.08	512.77	513.04	27	5343	2
2025.10.13	19:11:00	513.04	513.04	512.75	512.90	78	13604	1
2025.10.13	19:12:00	512.95	513.00	512.79	512.79	29	4478	3
2025.10.13	19:13:00	512.82	513.00	512.78	513.00	23	3360	2
2025.10.13	19:14:00	513.10	513.52	513.08	513.52	38	6624	1
2025.10.13	19:15:00	513.45	513.59	513.34	513.40	30	4838	3
2025.10.13	19:16:00	513.43	513.54	513.35	513.54	25	2887	2
2025.10.13	19:17:00	513.58	513.60	513.34	513.38	23	4096	4
2025.10.13	19:18:00	513.38	513.56	513.34	513.54	27	6586	1
2025.10.13	19:19:00	513.60	513.62	513.49	513.61	17	4394	4
2025.10.13	19:20:00	513.61	513.85	513.58	513.68	72	11003	1
2025.10.13	19:21:00	513.53	513.76	513.41	513.53	69	14670	1
2025.10.13	19:22:00	513.53	513.78	513.25	513.63	53	7835	1
2025.10.13	19:23:00	513.74	513.85	513.65	513.81	43	7456	2
2025.10.13	19:24:00	513.80	514.35	513.66	513.79	95	15927	1
2025.10.13	19:25:00	513.73	513.82	513.60	513.62	22	6466	3
2025.10.13	19:26:00	513.69	513.78	513.61	513.77	18	4071	1
2025.10.13	19:27:00	513.79	514.04	513.67	514.04	13	2454	3
2025.10.13	19:28:00	514.05	514.05	513.74	513.74	13	1800	1
2025.10.13	19:29:00	513.76	513.91	513.74	513.79	30	5723	1
2025.10.13	19:30:00	513.87	514.03	513.84	513.99	32	8408	2
2025.10.13	19:31:00	513.98	514.30	513.92	514.26	45	11629	2
2025.10.13	19:32:00	514.24	514.30	514.03	514.05	42	9375	2
2025.10.13	19:33:00	514.05	514.08	513.88	514.08	45	9536	3
2025.10.13	19:34:00	514.02	514.02	513.74	513.85	50	7246	1
2025.10.13	19:35:00	513.85	513.90	513.67	513.82	65	7750	1
2025.10.13	19:36:00	513.81	513.90	513.67	513.84	65	12318	2
2025.10.13	19:37:00	513.87	513.87	513.65	513.67	60	12727	1
2025.10.13	19:38:00	513.68	513.77	513.56	513.75	30	7685	1
2025.10.13	19:39:00	513.68	513.77	513.68	513.72	15	2192	3
2025.10.13	19:40:00	513.70	513.75	513.62	513.70	38	5862	1
2025.10.13	19:41:00	513.59	513.59	513.42	513.55	27	8423	1
2025.10.13	19:42:00	513.60	513.60	513.43	513.45	37	8659	2
2025.10.13	19:43:00	513.40	513.61	513.40	513.53	28	6047	1
2025.10.13	19:44:00	513.58	513.61	513.42	513.61	21	3338	2
2025.10.13	19:45:00	513.59	513.59	513.26	513.30	29	4004	1
2025.10.13	19:46:00	513.30	513.41	513.23	513.35	35	4584	1
2025.10.13	19:47:00	513.36	513.41	513.18	513.24	48	10184	1
2025.10.13	19:48:00	513.21	513.24	512.95	513.06	67	15223	1
2025.10.13	19:49:00	513.06	513.51	513.06	513.40	91	15117	1
2025.10.13	19:50:00	513.42	513.45	513.21	513.26	43	5412	2
2025.10.13	19:51:00	513.31	513.41	513.25	513.35	77	9609	1
2025.10.13	19:52:00	513.34	513.54	513.16	513.54	58	8136	1
2025.10.13	19:53:00	513.43	513.63	513.42	513.49	56	7290	2
2025.10.13	19:54:00	513.47	513.57	513.40	513.50	82	10731	1
2025.10.13	19:55:00	513.51	513.74	513.51	513.68	50	6638	2
2025.10.13	19:56:00	513.68	513.86	513.65	513.85	68	10286	1
2025.10.13	19:57:00	513.78	514.15	513.75	514.12	45	11272	1
2025.10.13	19:58:00	514.15	514.48	514.15	514.18	76	10141	1
2025.10.13	19:59:00	514.29	514.43	514.20	514.25	39	6127	1
2025.10.13	20:00:00	514.25	514.50	514.15	514.30	36	6769	1
2025.10.13	20:01:00	514.26	514.28	514.13	514.22	23	3229	2
2025.10.13	20:02:00	514.27	514.39	514.24	514.30	19	3425	1
2025.10.13	20:03:00	514.31	514.55	514.31	514.46	26	5674	1
2025.10.13	20:04:00	514.46	514.55	514.35	514.40	42	8121	2
2025.10.13	20:05:00	514.41	514.41	514.23	514.28	19	2631	4
2025.10.13	20:06:00	514.28	514.36	514.14	514.32	38	5338	1
2025.10.13	20:07:00	514.32	514.54	514.30	514.54	15	1947	1
2025.10.13	20:08:00	514.60	514.63	514.18	514.23	36	4637	2
2025.10.13	20:09:00	514.15	514.26	514.10	514.15	26	4965	3
2025.10.13	20:10:00	514.15	514.19	514.01	514.05	32	3919	1
2025.10.13	20:11:00	513.99	514.15	513.99	514.14	22	2405	1
2025.10.13	20:12:00	513.90	513.96	513.73	513.73	29	4656	3
2025.10.13	20:13:00	513.66	513.75	513.56	513.64	61	6706	1
2025.10.13	20:14:00	513.64	513.93	513.63	513.77	54	6785	2
2025.10.13	20:15:00	513.80	513.90	513.72	513.78	42	5890	2
2025.10.13	20:16:00	513.73	513.73	513.50	513.65	36	4360	2
2025.10.13	20:17:00	513.65	513.69	513.48	513.49	26	5683	1
2025.10.13	20:18:00	513.51	513.53	513.23	513.23	26	4053	2
2025.10.13	20:19:00	513.28	513.31	513.11	513.29	25	3546	3
2025.10.13	20:20:00	513.29	513.40	513.25	513.36	41	5602	1
2025.10.13	20:21:00	513.41	513.41	513.21	513.31	33	4246	3
2025.10.13	20:22:00	513.34	513.53	513.34	513.53	18	2079	1
2025.10.13	20:23:00	513.52	513.77	513.42	513.77	34	8983	2
2025.10.13	20:24:00	513.69	513.69	513.34	513.45	16	1990	1
2025.10.13	20:25:00	513.34	513.51	513.26	513.31	57	9473	1
2025.10.13	20:26:00	513.31	513.31	513.11	513.20	35	4059	2
2025.10.13	20:27:00	513.19	513.30	513.19	513.28	18	4056	3
2025.10.13	20:28:00	513.29	513.29	513.10	513.17	27	3216	2
2025.10.13	20:29:00	513.18	513.26	513.16	513.21	21	2997	4
2025.10.13	20:30:00	513.22	513.32	513.22	513.26	10	1938	3
2025.10.13	20:31:00	513.26	513.30	513.06	513.30	34	5032	1
2025.10.13	20:32:00	513.25	513.26	513.02	513.06	47	5459	1
2025.10.13	20:33:00	513.08	513.15	513.00	513.04	21	2626	1
2025.10.13	20:34:00	513.10	513.15	513.01	513.07	19	3028	2
2025.10.13	20:35:00	513.08	513.22	513.06	513.15	43	7227	1
2025.10.13	20:36:00	513.14	513.18	513.00	513.03	55	14588	1
2025.10.13	20:37:00	513.02	513.02	512.70	512.70	54	7036	1
2025.10.13	20:38:00	512.67	512.92	512.64	512.83	44	7837	1
2025.10.13	20:39:00	512.83	512.84	512.71	512.81	27	3220	1
2025.10.13	20:40:00	512.79	512.90	512.70	512.88	30	4323	1
2025.10.13	20:41:00	512.88	512.91	512.71	512.78	45	6628	1
2025.10.13	20:42:00	512.78	512.92	512.70	512.77	43	8089	1
2025.10.13	20:43:00	512.77	512.77	512.53	512.63	54	6930	1
2025.10.13	20:44:00	512.67	512.70	512.52	512.60	39	5423	1
2025.10.13	20:45:00	512.60	512.63	512.53	512.53	36	5031	1
2025.10.13	20:46:00	512.57	512.70	512.51	512.59	55	8156	1
2025.10.13	20:47:00	512.59	512.59	512.36	512.37	47	6771	1
2025.10.13	20:48:00	512.36	512.45	512.32	512.36	29	4878	2
2025.10.13	20:49:00	512.40	512.54	512.37	512.38	27	4325	1
2025.10.13	20:50:00	512.40	512.49	512.18	512.29	78	8574	1
2025.10.13	20:51:00	512.37	512.85	512.27	512.85	31	4555	1
2025.10.13	20:52:00	512.81	512.94	512.76	512.91	28	3646	1
2025.10.13	20:53:00	512.94	513.03	512.86	512.93	52	8214	1
2025.10.13	20:54:00	512.91	513.23	512.91	513.23	25	4143	2
2025.10.13	20:55:00	513.23	513.23	512.76	512.86	44	5994	1
2025.10.13	20:56:00	512.86	512.94	512.77	512.91	32	4826	2
2025.10.13	20:57:00	512.93	513.13	512.89	513.10	24	3548	1
2025.10.13	20:58:00	513.12	513.27	513.04	513.26	39	6763	1
2025.10.13	20:59:00	513.27	513.39	513.26	513.38	36	4726	1
2025.10.13	21:00:00	513.41	513.41	513.30	513.36	21	4244	1
2025.10.13	21:01:00	513.37	513.47	513.34	513.47	59	13422	1
2025.10.13	21:02:00	513.48	513.69	513.48	513.69	26	4156	1
2025.10.13	21:03:00	513.78	513.87	513.74	513.85	32	4064	1
2025.10.13	21:04:00	513.83	513.84	513.80	513.83	17	2404	2
2025.10.13	21:05:00	513.79	514.10	513.79	514.10	53	12268	1
2025.10.13	21:06:00	514.10	514.25	514.04	514.05	56	11259	1
2025.10.13	21:07:00	514.04	514.11	513.99	514.10	30	5796	1
2025.10.13	21:08:00	514.04	514.14	513.99	514.09	48	7736	1
2025.10.13	21:09:00	514.14	514.28	514.10	514.19	25	3716	1
2025.10.13	21:10:00	514.21	514.48	514.21	514.39	33	5755	2
2025.10.13	21:11:00	514.40	514.42	514.31	514.37	30	5838	1
2025.10.13	21:12:00	514.36	514.43	514.33	514.35	20	3537	1
2025.10.13	21:13:00	514.39	514.43	514.21	514.24	51	9223	1
2025.10.13	21:14:00	514.29	514.32	514.12	514.19	29	5974	2
2025.10.13	21:15:00	514.21	514.44	514.21	514.34	20	4347	1
2025.10.13	21:16:00	514.43	514.49	514.43	514.44	11	2300	2
2025.10.13	21:17:00	514.51	514.51	514.37	514.37	40	5418	1
2025.10.13	21:18:00	514.34	514.47	514.32	514.32	25	3676	2
2025.10.13	21:19:00	514.35	514.43	514.23	514.23	61	7772	1
2025.10.13	21:20:00	514.23	514.56	514.23	514.51	35	4408	1
2025.10.13	21:21:00	514.51	514.60	514.22	514.22	76	19892	1
2025.10.13	21:22:00	514.22	514.22	514.06	514.15	36	4440	1
2025.10.13	21:23:00	514.20	514.29	514.20	514.29	22	3448	1
2025.10.13	21:24:00	514.29	514.33	514.19	514.26	32	3818	1
2025.10.13	21:25:00	514.24	514.27	514.06	514.10	43	5915	1
2025.10.13	21:26:00	514.10	514.29	514.05	514.14	35	4943	1
2025.10.13	21:27:00	514.17	514.18	514.09	514.14	45	5807	1
2025.10.13	21:28:00	514.12	514.21	514.11	514.21	25	3552	1
2025.10.13	21:29:00	514.18	514.24	514.15	514.15	34	5089	1
2025.10.13	21:30:00	514.15	514.33	514.12	514.27	47	6070	1
2025.10.13	21:31:00	514.27	514.44	514.23	514.44	46	6644	1
2025.10.13	21:32:00	514.43	514.77	514.40	514.75	45	9188	1
2025.10.13	21:33:00	514.77	514.77	514.47	514.53	35	6462	1
2025.10.13	21:34:00	514.48	514.52	514.22	514.28	84	10397	1
2025.10.13	21:35:00	514.24	514.36	514.19	514.23	48	5396	2
2025.10.13	21:36:00	514.20	514.32	514.20	514.25	29	3563	1
2025.10.13	21:37:00	514.28	514.28	514.16	514.17	51	7318	1
2025.10.13	21:38:00	514.15	514.22	513.93	514.01	54	6801	1
2025.10.13	21:39:00	514.07	514.14	513.74	513.95	45	5138	1
2025.10.13	21:40:00	514.06	514.23	514.00	514.19	29	3352	2
2025.10.13	21:41:00	514.15	514.15	514.02	514.03	21	3778	2
2025.10.13	21:42:00	514.04	514.08	513.82	513.83	32	5799	1
2025.10.13	21:43:00	513.90	513.93	513.53	513.69	39	6111	2
2025.10.13	21:44:00	513.74	513.77	513.60	513.67	39	5511	1
2025.10.13	21:52:00	513.43	513.43	513.33	513.39	20	3069	1
2025.10.13	21:53:00	513.37	513.40	513.31	513.33	16	2333	1
2025.10.13	21:54:00	513.36	513.53	513.36	513.37	25	5272	2
2025.10.13	21:55:00	513.44	513.55	513.38	513.54	33	7044	2
2025.10.13	21:56:00	513.53	513.71	513.35	513.35	46	6987	1
2025.10.13	21:57:00	513.41	513.56	513.40	513.55	14	1970	1
2025.10.13	21:58:00	513.57	513.75	513.52	513.69	24	4490	1
2025.10.13	21:59:00	513.72	513.74	513.40	513.40	45	5140	1
2025.10.13	22:00:00	513.51	513.60	513.43	513.48	30	6111	1
2025.10.13	22:01:00	513.45	513.45	513.13	513.29	54	8308	1
2025.10.13	22:02:00	513.31	513.42	513.25	513.37	43	5823	1
2025.10.13	22:03:00	513.26	513.28	513.17	513.19	45	6516	1
2025.10.13	22:04:00	513.23	513.23	513.12	513.21	20	2395	1
2025.10.13	22:05:00	513.15	513.21	513.06	513.20	69	10536	1
2025.10.13	22:06:00	513.16	513.38	513.10	513.36	27	4226	1
2025.10.13	22:07:00	513.29	513.39	513.24	513.37	18	3017	1
2025.10.13	22:08:00	513.38	513.43	513.28	513.40	32	4466	1
2025.10.13	22:09:00	513.38	513.53	513.32	513.40	37	4660	1
2025.10.13	22:10:00	513.39	513.58	513.38	513.52	69	8640	1
2025.10.13	22:11:00	513.53	513.53	513.37	513.37	51	7270	1
2025.10.13	22:12:00	513.33	513.40	513.28	513.38	31	5482	1
2025.10.13	22:13:00	513.30	513.39	513.26	513.39	22	3217	2
2025.10.13	22:14:00	513.39	513.43	513.30	513.38	36	5896	1
2025.10.13	22:15:00	513.43	513.69	513.34	513.66	36	5232	1
2025.10.13	22:16:00	513.66	513.90	513.66	513.90	51	7663	1
2025.10.13	22:17:00	513.90	513.98	513.83	513.92	36	7415	1
2025.10.13	22:18:00	513.92	514.05	513.89	514.03	54	8700	1
2025.10.13	22:19:00	514.03	514.18	514.03	514.07	61	9059	1
2025.10.13	22:20:00	514.07	514.25	514.07	514.11	40	7962	1
2025.10.13	22:21:00	514.13	514.17	514.08	514.17	41	7094	1
2025.10.13	22:22:00	514.09	514.31	514.07	514.30	29	3248	1
2025.10.13	22:23:00	514.30	514.30	514.09	514.09	44	6548	1
2025.10.13	22:24:00	514.10	514.18	514.06	514.06	25	3589	2
2025.10.13	22:25:00	514.06	514.20	514.03	514.16	31	4159	1
2025.10.13	22:26:00	514.14	514.14	514.03	514.03	24	4503	1
2025.10.13	22:27:00	514.09	514.09	513.97	513.98	43	5732	1
2025.10.13	22:28:00	513.95	513.95	513.77	513.86	45	6157	1
2025.10.13	22:29:00	513.82	514.04	513.73	514.03	67	8898	2
2025.10.13	22:30:00	513.96	514.00	513.83	513.90	121	16641	1
2025.10.13	22:31:00	513.95	514.10	513.86	514.07	44	5417	2
2025.10.13	22:32:00	514.07	514.08	513.89	513.90	43	5219	1
2025.10.13	22:33:00	513.88	513.90	513.80	513.84	37	4314	1
2025.10.13	22:34:00	513.82	514.02	513.82	513.98	58	7762	1
2025.10.13	22:35:00	513.98	514.14	513.98	514.00	57	7844	1
2025.10.13	22:36:00	514.00	514.10	513.89	514.10	54	6831	1
2025.10.13	22:37:00	514.10	514.21	514.09	514.12	42	4817	1
2025.10.13	22:38:00	514.12	514.22	514.08	514.22	30	3931	1
2025.10.13	22:39:00	514.20	514.36	514.16	514.33	102	12097	1
2025.10.13	22:40:00	514.36	514.67	514.35	514.60	62	8083	1
2025.10.13	22:41:00	514.62	514.66	514.43	514.43	74	12912	1
2025.10.13	22:42:00	514.43	514.51	514.32	514.40	60	8449	1
2025.10.13	22:43:00	514.38	514.43	514.30	514.30	38	5418	1
2025.10.13	22:44:00	514.32	514.39	514.20	514.20	61	11840	1
2025.10.13	22:45:00	514.17	514.18	513.98	514.09	70	8980	1
2025.10.13	22:46:00	514.17	514.24	513.95	513.99	41	6567	1
2025.10.13	22:47:00	513.98	514.05	513.86	513.90	55	7695	1
2025.10.13	22:48:00	513.92	513.95	513.80	513.80	56	7013	1
2025.10.13	22:49:00	513.79	513.95	513.79	513.93	62	7011	1
2025.10.13	22:50:00	513.91	514.30	513.69	514.25	151	17232	1
2025.10.13	22:51:00	514.28	514.42	514.05	514.21	100	11785	1
2025.10.13	22:52:00	514.18	514.33	514.15	514.23	89	12747	1
2025.10.13	22:53:00	514.26	514.45	514.22	514.33	126	17117	1
2025.10.13	22:54:00	514.37	514.95	514.30	514.42	291	35488	1
2025.10.13	22:55:00	514.42	514.48	513.80	514.00	322	41506	1
2025.10.13	22:56:00	513.98	514.04	513.56	513.63	299	39220	1
2025.10.13	22:57:00	513.66	513.68	513.43	513.67	324	42373	1
2025.10.13	22:58:00	513.71	514.11	513.69	514.10	577	73385	1
2025.10.13	22:59:00	514.07	514.10	513.82	513.97	1506	205942	1
2025.10.13	23:00:00	514.05	514.05	514.05	514.05	316	2363795	1
